0.581846	0.282221	0.653583	0.494595	2.41695	1.06165	0.825922	0.896222	1.06669	0.865193	6.79818	-0.334137
0.134245	0.309355	0.380736	0.473773	2.36544	0.847357	1.0083	1.09769	-0.154172	-18.3761	-1.95649	-0.696753
0.766602	0.582542	0.510986	0.457528	0.433965	0.656649	0.733653	0.965939	-4.06417	-0.365995	2.18408	0.284635
0.961417	0.417999	0.578393	0.51849	1.36344	0.8334	1.12523	1.04605	0.743568	0.334488	1.05418	-0.928303
0.645124	0.252482	0.643955	0.52259	1.13648	1.40206	0.42967	0.851443	-0.281294	-0.232202	-5.87923	-5.21547
0.460957	0.554632	0.56695	0.461165	1.62252	0.963763	0.826796	0.94512	1.93378	-12.6956	0.603945	-0.146182
0.398639	0.741581	0.443841	0.520343	0.237667	0.748457	0.86574	0.979367	-0.035868	-4.43631	-0.907113	-0.87901
0.310116	0.727489	0.431115	0.496238	2.99195	0.262057	1.35597	1.02741	0.714769	-1.40128	-0.416247	1.58004
0.197093	0.473547	0.489607	0.49321	1.24088	2.02667	0.791645	0.979119	-0.0194186	0.0977671	0.84897	0.974671
0.567033	0.867882	0.43655	0.546412	4.56402	0.724299	1.50012	0.977454	0.116099	0.503566	-2.45764	0.625225
0.00529559	0.472148	0.55326	0.564421	3.73738	1.3576	0.640582	1.16717	2.27523	0.757841	-16.6872	0.886789
0.515229	0.755526	0.603107	0.49715	0.0378974	1.8404	1.08994	1.0811	0.470836	22.291	2.54464	0.976905
0.903096	0.459941	0.397491	0.504455	0.582287	1.98346	1.16842	1.02041	-0.847151	-0.0775892	-0.535882	0.757811
0.740882	0.189232	0.457979	0.527682	0.235322	0.431487	1.19645	1.04248	-4.31588	0.778672	-4.57915	-0.138251
0.396239	0.407204	0.453249	0.505199	1.3998	1.0149	0.958763	1.07458	-0.898275	86.478	-3.18606	0.248886
0.162367	0.349253	0.540766	0.534773	1.59856	3.2821	1.11726	1.17596	-2.68361	234.355	-0.912885	-0.64544
0.286566	0.519328	0.617856	0.486029	0.420575	0.801189	0.932548	0.780135	0.508805	-1.07637	3.20601	0.829158
0.862454	0.56906	0.560996	0.48566	0.0171299	0.216445	1.24345	1.07022	71.7428	2.45058	-0.00331635	0.688337
0.694373	0.442598	0.553594	0.520026	0.276487	0.738472	0.488793	0.849599	1.05607	-1.54673	0.783203	-6.25605
0.0535124	0.698246	0.592858	0.51222	1.50034	0.751935	0.979194	1.08245	0.64877	0.616403	-0.496849	-2.63817
0.965163	0.723388	0.25986	0.510936	0.583499	0.9654	0.952874	1.20545	-0.595164	-0.196393	-2.68222	0.0134288
0.266491	0.258288	0.394345	0.428896	0.784664	0.518335	1.01755	0.880576	0.275828	-1.00778	-0.120677	-12.8158
0.669346	0.5003	0.495981	0.538381	0.441368	0.307002	1.23756	1.11038	-2.33447	0.0438855	0.225014	-1.67897
0.686624	0.315509	0.398488	0.537789	0.37424	0.127759	1.35013	0.933027	-2.44389	-1.06715	-2.34546	-0.521258
0.000587826	0.074956	0.560397	0.448379	0.799167	1.97467	0.536288	0.835753	-0.41869	-0.279938	0.867227	1.06333
0.63778	0.856681	0.531075	0.46648	0.325464	1.40565	1.75973	0.911916	1.8742	0.326115	-0.0297338	0.185397
0.873191	0.407549	0.576559	0.485963	1.65961	1.1971	1.05221	1.08995	0.504517	-0.310994	-1.04641	1.97884
0.972368	0.169311	0.478316	0.517279	0.236836	0.990016	1.32379	1.12524	7.87274	-0.335368	-1.55542	1.81872
0.0267145	0.594772	0.459741	0.505861	1.16545	1.37763	0.745382	0.942493	-0.319955	0.120692	161.087	1.77267
0.478712	0.16906	0.656874	0.451755	0.450333	1.04487	1.20197	1.00502	-0.816931	-0.341382	0.889155	-0.0593351
0.252409	0.515546	0.344137	0.50555	2.87902	2.73467	0.433475	1.03583	-0.63384	2.49794	0.369809	0.383558
0.613319	0.0618647	0.424041	0.502999	0.955541	0.614562	1.48971	0.9662	0.0276596	15.215	8.5215	-2.72929
0.365818	0.400106	0.486039	0.520959	0.0551995	0.956395	0.888132	0.857668	-0.824945	1.44028	-0.388252	0.968658
0.759548	0.167282	0.401433	0.510614	0.313511	0.369769	1.52559	0.847325	-6.27513	0.016279	-2.08412	-0.771727
0.549786	0.278744	0.525084	0.473575	0.607123	0.482485	0.925811	1.04863	-1.44629	-5.01138	1.4076	1.84278
0.149051	0.453368	0.480625	0.446422	0.778024	0.881219	1.15451	1.04969	0.503687	-15.8538	11.6752	-0.819011
0.185351	0.336847	0.539945	0.501059	0.115571	0.355053	1.06143	0.926065	0.131208	-1.6248	12.3179	0.0241343
0.589944	0.718657	0.363597	0.49218	0.932113	0.421177	0.830776	1.29948	0.62959	-15.9796	-1.39605	1.54459
0.719347	0.438967	0.517394	0.476472	1.10739	2.90445	1.64335	1.01146	1.65206	-2.1803	2.86816	0.371726
0.452612	0.85407	0.597171	0.50461	1.55294	0.710453	1.02025	1.00197	-2.31658	0.186158	0.741572	0.00587497
0.374195	0.711773	0.587384	0.452122	0.792415	0.439801	0.571071	0.97554	-1.90519	1.23684	-1.15793	-3.38495
0.845552	0.585622	0.498027	0.457647	0.169774	1.40597	0.861422	0.9622	-1.47796	-50.9342	0.874375	-2.56941
0.63602	0.407069	0.397605	0.50379	0.902931	0.338044	0.829339	1.09806	-0.357684	0.648288	1.01319	-3.61133
0.330782	0.250249	0.327367	0.48581	0.5401	0.729564	1.61327	1.13604	0.571386	0.283759	-1.44925	-0.232083
0.620173	0.445712	0.636871	0.472731	0.290076	0.283029	0.844763	1.11031	-1.08039	48.7443	1.94733	-0.0457424
0.0735282	0.505817	0.54693	0.476987	0.207969	1.53408	1.02003	0.943215	0.101454	-1.34431	0.0502367	-0.0817519
0.621031	0.545067	0.313436	0.511844	2.97639	0.604385	1.62992	0.934418	1.36268	2.53796	-16.4116	0.00730743
0.181859	0.702639	0.442763	0.515159	0.368793	0.341642	1.06327	0.982272	-0.943379	5.29131	0.386209	-4.09157
0.948692	0.76154	0.459681	0.432078	0.0104768	0.721943	1.45153	0.843696	-0.153175	11.5017	0.140995	2.71967
0.33211	0.617655	0.700269	0.487529	1.91813	1.51439	0.944739	1.1306	0.319073	-2.07881	-0.37316	-0.823485
0.414223	0.398076	0.447497	0.515901	0.665023	0.952034	0.986018	0.913231	0.905056	-0.909055	-0.440832	0.0616031
0.718886	0.48047	0.648307	0.518117	0.486842	0.0798357	1.04863	0.829021	-0.0211887	-1.05899	10.0458	-0.0157415
0.440767	0.501516	0.505643	0.492491	0.308809	2.09141	1.01611	1.08224	0.239171	-0.118829	2.93318	-1.46632
0.257275	0.607953	0.449444	0.480122	0.809688	0.796659	0.940162	0.999589	1.92988	-0.4197	1.80313	4.89263
0.0511076	0.519526	0.526235	0.451659	0.0513406	0.490883	1.93582	0.906248	-1.17398	-8.89354	-0.183357	5.40369
0.360311	0.406049	0.638448	0.530305	0.200227	1.17205	0.80069	0.901928	0.678327	2.54523	0.141309	-1.05021
0.0986965	0.441627	0.51123	0.498488	0.192508	0.449254	1.21358	1.08852	0.926019	-0.599518	-0.586111	-3.11534
0.177816	0.541574	0.572826	0.497328	0.053389	0.369074	0.899946	1.042	0.872518	0.600414	0.51347	-1.4879
0.147449	0.824304	0.343879	0.47672	0.867962	0.305178	1.07942	1.19273	5.85534	0.147038	0.210807	-0.0685433
0.77992	0.831424	0.495073	0.473625	0.316784	0.372788	0.754203	1.0841	-1.6079	-0.120083	-0.377151	-3.28345
0.886847	0.579635	0.664041	0.482422	1.3066	0.507573	1.44769	1.11831	-11.0705	-0.632939	3.44039	0.117807
0.821763	0.517238	0.579435	0.485743	0.895968	2.46571	1.23813	0.998049	-0.521426	0.831818	-5.40455	0.0538568
0.0157356	0.279429	0.441533	0.515861	0.672979	0.346616	1.35182	0.967399	2.22183	-1.09801	0.688233	-0.0741657
0.518131	0.510235	0.409555	0.538227	2.06195	0.878103	1.31907	0.982878	-2.06548	-2.43356	1.18091	-8.03581
0.267273	0.298521	0.490563	0.506511	1.05863	2.8319	0.72271	1.01478	-1.87782	1.50885	-0.0909533	-0.656388
0.593384	0.52015	0.574617	0.475776	0.370316	0.85833	0.632433	0.991393	0.310469	10.4765	-0.517101	0.223733
0.150553	0.52471	0.5321	0.533911	0.133782	1.2413	1.01128	1.06003	0.953375	1.78416	0.574574	0.122929
0.68071	0.537059	0.626611	0.518764	0.0598123	0.467539	1.5863	1.27458	2.5032	8.97973	0.10608	-1.4492
0.405241	0.466329	0.321322	0.524666	1.45479	0.701987	1.4311	0.916267	-0.0101674	-2.02696	0.654521	1.22068
0.791246	0.364647	0.546455	0.423987	1.09175	0.388315	1.4927	1.06334	-0.432549	7.05005	-0.639953	-0.0306113
0.394184	0.468421	0.635552	0.457908	0.038131	0.872452	1.44592	1.10713	17.5023	-6.23495	-0.484729	1.17654
0.250832	0.288503	0.48641	0.5048	0.906714	1.31416	0.707332	0.84085	-0.444739	0.759189	-1.38663	-0.93346
0.374516	0.282176	0.546123	0.47496	1.88168	0.706673	0.698407	1.12516	-0.504856	-1.21179	-4.11367	-2.08241
0.943021	0.505246	0.663995	0.534944	2.29261	0.547177	0.876052	1.22821	-0.384363	-2.45007	0.379426	1.82177
0.656863	0.724483	0.466453	0.534643	0.148841	0.571126	1.56917	1.02996	-1.18859	-3.65815	0.386211	1.5009
0.0469369	0.512772	0.424868	0.474901	1.04524	0.679254	1.11763	0.934167	-1.24078	-0.668113	1.44334	3.17245
0.789087	0.809623	0.525983	0.502103	1.33391	0.672621	1.01676	0.875151	-0.45671	-7.04767	-1.44127	-4.95851
0.829603	0.621066	0.500844	0.503514	2.06106	1.05084	0.863273	1.01789	-4.57128	1.55061	0.794012	-0.655874
0.701035	0.584695	0.414728	0.526664	0.142026	1.38177	1.39677	0.917844	0.989915	-0.773096	-27.9848	-0.184601
0.97172	0.287394	0.534182	0.480256	0.338963	0.449632	0.776513	0.960463	0.228099	0.117813	1.98386	-1.36174
0.37566	0.38302	0.639575	0.543815	0.394759	2.98455	0.953787	1.08413	2.23193	3.62183	-1.41795	-1.10107
0.156125	0.438054	0.635473	0.529181	0.780482	0.397507	0.710769	1.05016	-0.616246	1.99736	-0.757481	0.323199
0.1453	0.126494	0.436864	0.523072	0.441801	0.519131	0.454173	0.869598	0.0204518	0.0436568	-1.10516	-0.863675
0.985167	0.221092	0.452857	0.577231	0.105042	0.192692	0.786787	1.09843	1.96941	0.347234	-0.321244	0.973062
0.0348149	0.0978711	0.509499	0.537794	0.797891	0.762156	0.903551	0.947774	4.06885	-3.25415	-0.00400172	-2.61736
0.315883	0.749692	0.430214	0.508227	0.993018	2.45632	1.49785	0.970019	0.122543	-0.150863	-1.58984	-15.6956
0.597075	0.555154	0.520921	0.541927	3.581	0.0442537	0.968791	0.965471	-0.347169	-2.13638	-0.284164	-13.8719
0.733877	0.550442	0.525592	0.542578	1.11165	2.36975	1.38956	0.911698	0.381423	-4.0491	6.57235	6.92477
0.279567	0.508192	0.414415	0.526935	1.70889	0.413262	1.23728	1.03987	6.12695	0.538813	-20.8729	3.71998
0.619004	0.346247	0.364795	0.517205	0.43535	0.454266	1.09794	1.08693	-11.1113	2.20644	4.09343	1.55739
0.435386	0.918581	0.535529	0.487463	1.13457	0.878144	1.51352	1.0416	-7.55317	0.476105	0.717006	-4.84909
0.485918	0.522702	0.539885	0.465654	0.492333	1.21716	0.843785	0.9154	0.00910847	-27.2052	0.540841	-0.0461874
0.855709	0.495164	0.421022	0.476964	0.46918	0.680972	0.914517	1.10918	-0.698238	3.12737	-0.905365	2.76929
0.773593	0.194133	0.41975	0.523833	0.839794	0.236843	1.45121	0.876976	-0.778244	-0.427113	0.0996001	-0.84123
0.144788	0.799577	0.388348	0.503721	0.513676	0.685776	0.987471	0.959321	-3.71671	5.92102	1.12918	1.42487
0.929756	0.323166	0.412006	0.487383	0.244124	0.53624	1.53686	0.997914	-0.0656407	1.54957	-3.04313	-3.36263
0.512657	0.52268	0.47696	0.477407	0.579603	1.18033	0.644015	0.911731	8.41041	-0.0783641	-0.813546	-1.73205
0.5846	0.6619	0.505523	0.474039	0.462243	1.4739	1.29116	1.01161	-0.465938	-0.056965	1.95011	0.284141
0.812649	0.80887	0.408677	0.510146	2.97287	0.671133	0.983779	1.06371	0.473383	-1.76564	-0.347828	28.0905
0.440628	0.271201	0.676389	0.52655	0.852038	0.368891	1.17363	0.972377	0.643894	-1.29792	-0.759553	-0.459774
0.886523	0.574497	0.541013	0.526368	0.15494	0.789502	1.16575	0.911952	-1.36127	0.699136	2.81886	0.543825
0.765015	0.621758	0.462101	0.51319	0.630887	0.55368	1.2157	1.16922	-2.66582	-1.50651	-67.1445	-1.26868
0.165685	0.434079	0.475129	0.505311	0.059998	0.0816364	1.90738	0.896346	-0.524604	-1.09138	-2.67915	-6.98797
0.0103996	0.359047	0.558532	0.523613	0.681497	0.781442	1.30779	1.07607	-1.61793	-1.81624	-0.000303989	3.84996
0.26531	0.830239	0.377307	0.471563	0.0913405	0.599304	1.14376	1.12654	-2.4803	0.856305	0.936657	-0.254342
0.644141	0.43168	0.471746	0.505256	2.11924	2.1152	0.77218	0.988843	2.69777	3.37436	-1.27392	0.960292
0.714515	0.244266	0.612897	0.550833	1.41893	0.674866	1.50325	1.14339	0.919719	-0.496147	-0.427485	-0.196851
0.558106	0.538946	0.623491	0.486381	0.391663	0.85121	0.866421	0.863484	-314.592	3.77803	0.885069	1.40803
0.521835	0.376283	0.529737	0.512003	1.92001	1.51425	0.747808	1.07171	-2.36724	0.562972	0.241016	-0.753687
0.336406	0.502012	0.506515	0.517688	0.492868	0.654079	0.673002	0.925891	-5.70282	0.426191	-0.578455	6.30003
0.730545	0.243619	0.304109	0.56479	3.81744	1.46623	0.50698	1.05636	-0.224818	0.0398734	-1.62219	-1.27631
0.637801	0.887652	0.443945	0.528851	0.590144	2.12558	0.712977	1.03708	-0.679581	-0.26193	-1.28525	0.118498
0.0222139	0.693173	0.483288	0.551289	0.338978	1.87747	1.47715	1.02188	-1.97371	-0.543795	5.08931	-1.65091
0.747934	0.563492	0.357906	0.506782	0.533472	1.03888	1.20729	0.94613	0.861532	0.138036	-20.8189	0.86953
0.0868563	0.385244	0.544627	0.51614	0.115724	0.79569	0.768164	0.972382	0.364464	10.6806	5.58673	-0.466574
0.456282	0.615204	0.390017	0.495113	0.253102	0.758889	1.26267	0.914838	6.2403	0.265898	0.451841	2.90789
0.051553	0.48157	0.60952	0.517207	0.189224	0.551434	1.53339	0.905127	1.00948	-1.00607	-12.2826	61.8179
0.512082	0.884571	0.765815	0.465149	0.744594	0.938841	1.04058	1.10652	0.710203	-7.31872	1.03433	0.414851
0.799952	0.408804	0.334308	0.459874	0.0696824	1.06875	0.717554	0.950569	-0.330464	-0.784696	0.406239	-1.95654
0.892902	0.372463	0.6864	0.527638	0.56148	3.55686	0.867727	0.934399	3.82662	-7.28936	-11.4368	-2.84219
0.855085	0.689316	0.520953	0.482838	4.10707	0.722527	1.00754	1.02675	0.37557	0.277533	42.6295	15.1636
0.64343	0.851373	0.488153	0.509283	1.40757	1.86383	0.955684	0.903818	-0.196993	1.18325	-0.626757	-5.40573
0.413944	0.703034	0.435664	0.53555	0.701948	0.708486	1.1951	1.07121	-0.329005	-11.9153	-0.515003	-0.102626
0.132802	0.796762	0.402411	0.529448	3.52685	0.381716	1.07053	1.1601	-0.19461	-0.774352	-0.405071	1.04763
0.290136	0.425986	0.597638	0.539282	0.402103	0.785359	0.661111	0.865228	2.37479	9.7287	0.96642	-0.0933945
0.184978	0.152341	0.553696	0.523071	0.513719	1.2891	0.595284	0.894624	0.0497692	2.1309	0.779486	-1.41785
0.331357	0.202661	0.446094	0.515424	0.633384	0.116077	0.938421	1.17356	27.9327	2.72876	-2.14311	1.18053
0.308217	0.377381	0.541042	0.510678	0.754056	0.33358	1.0154	0.967715	-1.40214	-5.13255	-0.147004	-3.4223
0.245659	0.278721	0.510533	0.523964	2.97682	0.402551	1.01739	0.995836	-1.25713	-0.905528	1.18227	0.0200618
0.416989	0.74314	0.354039	0.486939	0.892974	1.28217	0.784333	0.983802	-0.967268	-2.53875	-0.516167	3.23534
0.629626	0.233239	0.406768	0.506359	0.0828379	0.192342	0.972678	1.0467	0.187417	0.731835	0.965678	-0.149166
0.883267	0.495031	0.590604	0.542906	1.10406	0.579513	1.54393	1.19192	-0.652982	-4.0081	3.77158	2.10479
0.241852	0.292204	0.699688	0.523886	1.09547	1.308	1.01102	0.937929	-8.33683	0.257788	2.45745	0.998484
0.0383861	0.559508	0.603732	0.569267	9.8429	0.708132	1.21253	0.992516	-0.15378	0.414859	-0.868296	3.97783
0.780216	0.478571	0.459862	0.443053	2.6179	1.35456	0.86813	1.0052	-0.835864	-0.804422	-0.313287	0.701629
0.578041	0.677287	0.525798	0.522366	0.868191	0.206414	0.861172	1.12545	-17.0773	3.24588	-1.23855	1.36107
0.208766	0.40184	0.557359	0.469791	0.974532	1.21375	1.02094	1.21801	-8.65263	1.76808	3.84617	0.0582973
0.0817078	0.662901	0.49077	0.486219	0.721143	0.343209	1.12226	0.981558	0.495548	-1.10324	-0.178966	1.56673
0.635136	0.562933	0.545633	0.487489	3.37742	1.36183	0.616903	0.927508	-1.44456	0.27584	3.98801	1.27001
0.53863	0.812616	0.635568	0.531833	1.37075	0.449646	1.56314	0.897478	-0.47453	0.413783	4.50435	-0.498229
0.50256	0.205393	0.341225	0.502505	0.731235	0.496979	1.10062	0.852258	-0.0359449	-0.268172	-2.11573	-0.107057
0.858186	0.524955	0.52539	0.52027	0.131748	3.02001	0.90278	1.07352	-1.31615	1.14239	0.970748	186.723
0.846583	0.250979	0.519743	0.506987	1.38925	0.591175	1.54826	0.916163	-4.11107	10.4875	-0.0637267	-1.95966
0.820695	0.689437	0.466779	0.518587	0.985521	0.288268	0.550174	1.10044	9.51067	18.4239	-2.87706	1.26096
0.299802	0.355139	0.462635	0.48139	0.236938	0.219236	0.98056	1.02862	14.7527	0.252191	0.656226	0.707429
0.846954	0.673237	0.458648	0.500993	0.0287945	0.570001	1.48969	1.05974	1.04865	-0.461391	-5.17765	-1.02258
0.979015	0.546221	0.424725	0.53444	0.0238945	0.911104	1.39485	1.11344	-3.77232	1.51751	0.351797	2.46404
0.6335	0.496193	0.571939	0.533417	1.30158	1.63372	1.12348	0.940584	-11.1868	-0.633617	-2.40527	0.39323
0.0692298	0.717876	0.358472	0.449441	0.642397	0.8487	0.98011	1.07733	-1.8892	-1.05334	2.65325	-0.532773
0.756994	0.436552	0.38126	0.521131	2.32285	0.356189	0.870047	1.01385	-2.60635	-1.14461	-0.997142	-0.0750809
0.554866	0.525999	0.660595	0.510256	2.74552	3.3657	1.2982	1.09889	0.272058	-1.31469	1.85896	26.9744
0.226249	0.368877	0.414871	0.476289	0.121189	1.34553	1.37802	0.982679	1.55973	-0.960489	0.410762	10.7578
0.717822	0.389353	0.599456	0.489688	2.28964	0.182366	1.21958	1.05533	2.8537	3.59148	-40.8716	-0.424459
0.836171	0.359495	0.537725	0.526171	2.1926	1.03666	0.871676	1.09564	1.50364	0.435838	-7.00149	2.11795
0.397203	0.536229	0.598725	0.48494	0.711848	1.03178	1.30277	0.978972	0.50474	-0.971525	-0.37439	0.771689
0.794862	0.0514711	0.611755	0.49386	0.0606267	0.816032	1.01159	1.00322	-0.211319	1.13785	-43.6096	0.356249
0.0115905	0.205921	0.586818	0.490816	0.115552	0.585785	0.38528	1.13565	0.868322	0.93004	-0.0399663	-0.518004
0.43126	0.631957	0.423612	0.488542	1.18993	2.22521	0.478155	1.13229	0.468537	-12.9672	-0.519503	-0.374234
0.303281	0.769475	0.538201	0.460052	0.454998	2.80634	1.40176	1.0165	-0.414156	1.88824	0.744498	-1.16533
0.819634	0.902483	0.570268	0.530833	7.8239	1.36853	0.904363	1.1843	-4.07414	-1.60926	41.1489	-18.8073
0.154961	0.0497908	0.654926	0.550872	2.68062	1.91201	1.11094	1.05445	1.35559	6.5137	0.085184	-1.07745
0.587846	0.54129	0.510118	0.482777	1.09782	0.563962	1.00353	1.0935	-24.8814	-0.233721	-6.86313	-2.97877
0.366432	0.0894589	0.420505	0.487228	0.0909747	2.64233	1.25752	1.12728	-2.03968	-1.32278	-0.960144	0.712462
0.25591	0.309916	0.452994	0.481851	0.668098	0.862313	0.550821	1.03166	0.372321	-0.573152	1.38934	0.443411
0.0560387	0.413286	0.37884	0.459219	0.913228	0.679661	1.15363	0.927088	-0.0196665	-3.35483	-2.09116	3.61176
0.609457	0.756747	0.407285	0.472468	1.93642	0.625447	1.45331	0.979287	0.828562	-2.90042	-1.9413	-7.75057
0.380862	0.505555	0.439389	0.501026	1.86931	0.164561	0.610956	1.09578	15.7167	0.799573	-2.38594	0.538265
0.90305	0.352613	0.461848	0.45669	0.199384	1.4663	0.913919	1.06569	-1.00964	0.0733562	-4.238	-1.63962
0.294829	0.72731	0.569708	0.50808	0.227099	0.870093	0.828812	1.17096	0.0389509	-1.07484	-0.300748	0.704932
0.680397	0.763984	0.495824	0.50319	1.50279	0.594849	0.789357	0.911909	2.04756	0.0937507	-0.03226	-0.278627
0.591655	0.641404	0.488792	0.500249	2.12546	0.149409	1.40446	1.09144	-0.508995	14.0823	0.481025	1.96893
0.95248	0.365798	0.559275	0.494542	0.129969	0.656694	0.622296	0.917685	-0.777931	-1.96269	-2.79487	-0.265485
0.540101	0.162916	0.55152	0.503675	0.874606	0.608394	1.39488	1.11284	0.241952	-0.728978	0.158344	0.393841
0.324113	0.360833	0.499848	0.469788	1.60231	1.35348	1.13867	1.0711	-0.39829	0.241944	-0.12526	1.73873
0.623735	0.519273	0.500425	0.480052	3.73495	1.13396	1.09855	0.97776	0.0558662	-23.7966	-1.91948	-203.38
0.51306	0.34279	0.663428	0.46155	0.167003	0.988446	1.10569	0.942878	-2.74061	-3.53259	0.632824	-1.36729
0.926978	0.712815	0.611775	0.477752	1.52025	0.804	0.647202	1.00004	-0.149671	3.64332	-0.0189102	-0.139316
0.265103	0.495549	0.524287	0.516033	0.425944	0.285593	0.970718	0.976613	-1.82239	-0.857366	-0.825918	0.791466
0.428278	0.5703	0.389915	0.537376	4.49959	0.611432	0.730946	0.934126	1.13529	0.121781	0.0543667	1.47789
0.149751	0.556069	0.444723	0.470256	0.222901	0.738356	0.787903	0.897004	1.10558	-2.79937	-0.570237	13.5012
0.416476	0.51984	0.505317	0.525752	1.3399	1.0377	0.573704	1.19508	-0.079196	-3.64718	0.531593	-0.990777
0.552549	0.379272	0.538849	0.526685	1.09671	1.05605	1.0261	1.00244	5.23247	1.53335	3.98551	-7.86767
0.368658	0.492134	0.548826	0.505901	0.814298	0.627126	0.917934	0.884772	0.5826	0.35255	-1.35865	-0.345135
0.936745	0.444224	0.489143	0.483477	1.0335	0.420796	0.792695	1.05111	-1.66386	-0.352827	-4.0547	0.336831
0.521507	0.747342	0.601652	0.5076	0.788544	1.07622	0.950531	1.12621	53.8641	-0.275362	0.671684	-5.48678
0.172055	0.551887	0.765373	0.486014	0.328913	0.814918	1.09102	0.894725	-0.641746	3.7999	3.46741	-1.96248
0.63259	0.358851	0.420215	0.532606	0.0478424	0.839283	0.756799	1.02843	4.30828	-13.4458	-6.03243	1.78752
0.974663	0.534446	0.370668	0.514159	1.85412	0.690168	0.692316	1.07952	0.267726	-0.0720412	2.64596	3.07186
0.0188757	0.325086	0.475699	0.40869	0.59104	0.667107	1.05439	0.955009	-0.292753	2.26319	-1.43086	1.28355
